time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,weather_code,surface_pressure,cloud_cover
2025-09-17 00:00:00,26.7,89,24.7,0.0,0,1013.1,4
2025-09-17 01:00:00,26.7,88,24.6,0.0,0,1012.9,4
2025-09-17 02:00:00,26.7,88,24.5,0.0,0,1012.4,7
2025-09-17 03:00:00,26.9,84,24.0,0.0,0,1011.9,6
2025-09-17 04:00:00,26.9,83,23.7,0.0,0,1011.6,4
2025-09-17 05:00:00,26.8,83,23.7,0.0,0,1011.5,2
2025-09-17 06:00:00,26.8,83,23.7,0.0,1,1011.7,36
2025-09-17 07:00:00,27.3,84,24.4,0.0,1,1011.8,45
2025-09-17 08:00:00,28.4,79,24.4,0.0,3,1012.1,98
2025-09-17 09:00:00,28.9,76,24.2,0.0,3,1012.5,99
2025-09-17 10:00:00,29.9,71,24.2,0.0,1,1012.8,32
2025-09-17 11:00:00,30.5,68,24.0,0.0,1,1012.7,40
2025-09-17 12:00:00,30.5,68,24.0,0.0,3,1012.5,100
2025-09-17 13:00:00,30.2,69,24.0,0.2,51,1012.3,97
2025-09-17 14:00:00,29.7,72,24.0,0.4,51,1011.7,45
2025-09-17 15:00:00,29.6,71,23.9,0.4,51,1011.3,36
2025-09-17 16:00:00,29.3,73,23.9,0.2,51,1011.0,41
2025-09-17 17:00:00,28.8,76,24.1,0.1,51,1010.8,63
2025-09-17 18:00:00,27.9,84,24.8,0.0,2,1011.1,71
2025-09-17 19:00:00,27.6,82,24.1,0.0,1,1011.5,28
2025-09-17 20:00:00,27.4,82,24.1,0.0,2,1012.5,63
2025-09-17 21:00:00,27.4,82,24.1,0.0,1,1013.0,47
2025-09-17 22:00:00,27.3,83,24.3,0.0,0,1013.0,11
2025-09-17 23:00:00,27.1,85,24.3,0.0,2,1013.1,69
2025-09-18 00:00:00,27.0,85,24.4,0.0,0,1012.8,7
2025-09-18 01:00:00,26.9,86,24.4,0.0,0,1012.2,4
2025-09-18 02:00:00,26.7,87,24.3,0.0,0,1011.9,6
2025-09-18 03:00:00,26.3,87,24.1,0.0,0,1011.5,8
2025-09-18 04:00:00,26.1,87,23.8,0.0,0,1011.3,14
2025-09-18 05:00:00,26.1,86,23.5,0.0,0,1011.5,18
2025-09-18 06:00:00,26.0,86,23.4,0.0,0,1011.9,8
2025-09-18 07:00:00,27.3,83,24.2,0.0,3,1012.3,95
2025-09-18 08:00:00,28.0,84,25.1,0.1,51,1012.8,100
2025-09-18 09:00:00,28.6,79,24.7,0.0,3,1013.1,98
2025-09-18 10:00:00,29.0,80,25.2,0.1,51,1013.5,97
2025-09-18 11:00:00,30.0,73,24.6,0.1,51,1012.8,96
2025-09-18 12:00:00,30.0,71,24.2,0.2,51,1012.4,100
2025-09-18 13:00:00,29.8,73,24.6,0.2,51,1011.9,97
2025-09-18 14:00:00,30.0,74,24.8,0.1,51,1011.6,100
2025-09-18 15:00:00,29.6,74,24.6,0.1,51,1011.9,96
2025-09-18 16:00:00,26.5,89,24.6,3.0,63,1012.1,78
2025-09-18 17:00:00,27.0,87,24.7,0.1,51,1011.3,6
2025-09-18 18:00:00,26.7,89,24.8,0.0,0,1011.3,3
2025-09-18 19:00:00,25.9,93,24.6,0.0,0,1011.5,7
2025-09-18 20:00:00,25.8,92,24.4,0.0,0,1012.2,1
2025-09-18 21:00:00,25.9,91,24.3,0.0,0,1013.0,2
2025-09-18 22:00:00,26.1,90,24.3,0.0,1,1013.0,32
2025-09-18 23:00:00,26.0,89,24.1,0.0,3,1013.0,95
2025-09-19 00:00:00,26.0,89,24.0,0.0,3,1013.0,98
2025-09-19 01:00:00,26.1,87,23.8,0.0,0,1013.0,1
2025-09-19 02:00:00,25.6,88,23.4,0.0,0,1012.9,4
2025-09-19 03:00:00,25.3,87,23.1,0.0,1,1012.4,33
2025-09-19 04:00:00,25.2,89,23.3,0.0,0,1012.1,8
2025-09-19 05:00:00,25.1,89,23.3,0.0,0,1012.1,5
2025-09-19 06:00:00,25.1,90,23.3,0.0,0,1012.2,6
2025-09-19 07:00:00,26.7,87,24.4,0.0,0,1012.5,5
2025-09-19 08:00:00,28.0,86,25.5,0.0,0,1012.8,6
2025-09-19 09:00:00,28.9,76,24.1,0.0,0,1012.9,8
2025-09-19 10:00:00,29.9,69,23.7,0.0,0,1013.2,11
2025-09-19 11:00:00,30.2,67,23.4,0.0,0,1012.9,11
2025-09-19 12:00:00,30.4,66,23.3,0.0,0,1012.6,7
2025-09-19 13:00:00,30.5,65,23.1,0.0,0,1012.1,12
2025-09-19 14:00:00,30.3,65,22.9,0.1,51,1011.5,18
2025-09-19 15:00:00,30.0,66,23.0,0.1,51,1010.8,19
2025-09-19 16:00:00,29.6,69,23.4,0.0,0,1010.5,5
2025-09-19 17:00:00,29.1,72,23.5,0.0,0,1010.6,1
2025-09-19 18:00:00,28.1,78,24.0,0.0,0,1010.7,8
2025-09-19 19:00:00,27.6,79,23.6,0.0,0,1011.0,8
2025-09-19 20:00:00,27.5,79,23.6,0.0,0,1011.5,6
2025-09-19 21:00:00,27.6,78,23.5,0.0,0,1012.0,5
2025-09-19 22:00:00,27.5,78,23.3,0.0,0,1012.3,4
2025-09-19 23:00:00,27.4,78,23.2,0.0,0,1012.0,3
2025-09-20 00:00:00,27.2,79,23.3,0.0,0,1011.7,7
2025-09-20 01:00:00,27.2,79,23.3,0.0,0,1011.5,8
2025-09-20 02:00:00,27.0,79,23.1,0.0,0,1010.9,9
2025-09-20 03:00:00,26.9,80,23.2,0.0,0,1010.4,14
2025-09-20 04:00:00,27.0,79,23.0,0.0,1,1010.0,40
2025-09-20 05:00:00,26.7,81,23.2,0.0,0,1009.8,7
2025-09-20 06:00:00,26.5,83,23.4,0.0,0,1010.0,6
2025-09-20 07:00:00,27.1,83,24.0,0.0,0,1010.0,5
2025-09-20 08:00:00,28.2,79,24.1,0.0,0,1010.2,9
2025-09-20 09:00:00,28.7,77,24.2,0.1,51,1010.5,24
2025-09-20 10:00:00,30.0,72,24.3,0.0,2,1010.9,60
2025-09-20 11:00:00,30.1,71,24.3,0.1,51,1010.8,82
2025-09-20 12:00:00,30.2,71,24.4,0.1,51,1010.6,21
2025-09-20 13:00:00,30.2,71,24.4,0.1,51,1010.3,19
2025-09-20 14:00:00,29.8,72,24.3,0.2,51,1009.9,25
2025-09-20 15:00:00,29.3,72,23.8,0.3,51,1009.4,26
2025-09-20 16:00:00,29.5,71,23.8,0.1,51,1009.2,20
2025-09-20 17:00:00,29.1,77,24.7,0.0,1,1009.1,43
2025-09-20 18:00:00,28.1,82,24.8,0.0,3,1009.3,94
2025-09-20 19:00:00,27.6,82,24.3,0.0,0,1009.5,1
2025-09-20 20:00:00,27.4,83,24.4,0.0,0,1009.9,1
2025-09-20 21:00:00,27.4,83,24.3,0.0,0,1010.8,14
2025-09-20 22:00:00,27.3,84,24.4,0.0,0,1010.6,5
2025-09-20 23:00:00,26.3,89,24.2,0.0,0,1010.5,3
2025-09-21 00:00:00,26.0,89,24.1,0.0,0,1010.0,2
2025-09-21 01:00:00,25.7,91,24.1,0.0,0,1009.7,2
2025-09-21 02:00:00,25.3,92,23.9,0.0,0,1009.3,0
2025-09-21 03:00:00,25.3,92,23.9,0.0,0,1008.9,3
2025-09-21 04:00:00,25.7,91,24.0,0.0,1,1009.0,39
2025-09-21 05:00:00,25.5,91,23.9,0.0,2,1009.3,53
2025-09-21 06:00:00,25.1,93,23.9,0.0,3,1009.6,82
2025-09-21 07:00:00,26.1,91,24.5,0.0,3,1009.9,84
2025-09-21 08:00:00,27.4,85,24.7,0.0,2,1010.1,69
2025-09-21 09:00:00,28.4,82,25.0,0.0,3,1010.2,96
2025-09-21 10:00:00,29.9,74,24.7,0.0,0,1010.6,13
2025-09-21 11:00:00,30.3,72,24.7,0.1,51,1010.5,36
2025-09-21 12:00:00,30.3,72,24.6,0.3,51,1010.0,96
2025-09-21 13:00:00,30.3,72,24.6,0.1,51,1009.3,100
2025-09-21 14:00:00,29.7,74,24.5,0.6,53,1008.7,100
2025-09-21 15:00:00,29.7,73,24.5,0.3,51,1008.3,97
2025-09-21 16:00:00,29.2,76,24.5,0.3,51,1008.3,98
2025-09-21 17:00:00,28.7,79,24.8,0.2,51,1008.9,89
2025-09-21 18:00:00,28.0,82,24.5,0.1,51,1009.2,39
2025-09-21 19:00:00,27.5,82,24.1,0.0,0,1009.4,12
2025-09-21 20:00:00,27.4,82,24.0,0.0,0,1010.0,13
2025-09-21 21:00:00,27.5,80,23.7,0.0,0,1010.7,17
2025-09-21 22:00:00,27.3,83,24.2,0.0,0,1010.8,17
2025-09-21 23:00:00,26.7,85,24.0,0.0,1,1011.3,46
2025-09-22 00:00:00,26.7,85,24.0,0.0,1,1011.2,48
2025-09-22 01:00:00,26.6,86,24.1,0.1,51,1011.1,28
2025-09-22 02:00:00,26.9,86,24.3,0.0,0,1010.2,14
2025-09-22 03:00:00,26.7,88,24.6,0.0,0,1010.1,14
2025-09-22 04:00:00,26.7,88,24.5,0.0,0,1010.1,10
2025-09-22 05:00:00,26.7,88,24.5,0.0,0,1010.2,15
2025-09-22 06:00:00,26.6,87,24.3,0.0,1,1010.2,25
2025-09-22 07:00:00,27.2,85,24.5,0.0,1,1010.6,44
2025-09-22 08:00:00,26.3,88,24.1,0.3,51,1011.5,70
2025-09-22 09:00:00,27.3,84,24.4,0.1,51,1011.8,37
2025-09-22 10:00:00,28.3,78,24.1,0.8,53,1012.8,83
2025-09-22 11:00:00,27.1,85,24.3,0.5,53,1012.8,52
2025-09-22 12:00:00,29.4,76,24.8,0.0,1,1012.2,32
2025-09-22 13:00:00,29.7,74,24.7,0.1,51,1011.7,13
2025-09-22 14:00:00,29.5,75,24.7,0.0,0,1011.0,14
2025-09-22 15:00:00,29.0,77,24.5,0.4,51,1010.9,42
2025-09-22 16:00:00,28.4,79,24.5,0.0,1,1010.8,31
2025-09-22 17:00:00,28.1,79,24.2,0.0,1,1010.9,39
2025-09-22 18:00:00,27.1,85,24.4,0.1,51,1011.0,35
2025-09-22 19:00:00,26.8,87,24.5,0.0,1,1011.3,35
2025-09-22 20:00:00,26.3,87,24.1,0.1,51,1011.6,28
2025-09-22 21:00:00,26.5,89,24.5,0.0,1,1012.1,21
2025-09-22 22:00:00,27.0,88,24.8,0.0,0,1012.3,13
2025-09-22 23:00:00,27.4,84,24.6,0.0,0,1012.6,14
2025-09-23 00:00:00,27.6,82,24.2,0.0,0,1012.7,14
2025-09-23 01:00:00,27.6,81,23.9,0.0,0,1012.4,15
2025-09-23 02:00:00,27.6,78,23.4,0.0,0,1012.0,15
2025-09-23 03:00:00,27.4,79,23.5,0.0,1,1011.6,36
2025-09-23 04:00:00,27.2,81,23.6,0.0,1,1011.6,38
2025-09-23 05:00:00,27.0,82,23.8,0.0,1,1011.8,28
2025-09-23 06:00:00,26.8,84,23.9,0.0,1,1012.0,27
2025-09-23 07:00:00,27.1,85,24.5,0.0,0,1012.3,18
2025-09-23 08:00:00,28.2,79,24.2,0.0,0,1012.4,13
2025-09-23 09:00:00,28.8,76,24.1,0.0,0,1012.6,14
2025-09-23 10:00:00,29.9,69,23.7,0.0,1,1013.0,44
2025-09-23 11:00:00,30.2,68,23.7,0.0,2,1013.2,75
2025-09-23 12:00:00,30.3,68,23.7,0.0,1,1012.8,30
2025-09-23 13:00:00,30.3,68,23.7,0.0,1,1012.2,20
2025-09-23 14:00:00,30.1,69,23.7,0.0,2,1011.7,58
2025-09-23 15:00:00,29.9,70,23.7,0.0,2,1011.2,74
2025-09-23 16:00:00,29.6,70,23.6,0.0,0,1011.2,16
2025-09-23 17:00:00,28.9,74,23.9,0.0,0,1011.2,7
2025-09-23 18:00:00,28.1,77,23.7,0.0,0,1011.3,7
2025-09-23 19:00:00,27.7,77,23.3,0.0,0,1011.6,7
2025-09-23 20:00:00,27.6,78,23.4,0.0,0,1012.1,6
2025-09-23 21:00:00,27.6,77,23.2,0.0,0,1012.6,5
2025-09-23 22:00:00,27.8,79,23.8,0.0,0,1012.7,16
2025-09-23 23:00:00,27.8,79,23.7,0.0,0,1012.7,6
2025-09-24 00:00:00,27.6,79,23.7,0.0,0,1012.5,3
2025-09-24 01:00:00,27.5,80,23.7,0.0,0,1012.1,2
2025-09-24 02:00:00,27.3,81,23.8,0.0,1,1011.9,45
2025-09-24 03:00:00,27.2,81,23.7,0.0,3,1011.3,81
2025-09-24 04:00:00,27.1,82,23.7,0.0,1,1011.1,37
2025-09-24 05:00:00,27.1,82,23.7,0.0,0,1011.2,6
2025-09-24 06:00:00,27.0,82,23.6,0.0,0,1011.6,15
2025-09-24 07:00:00,27.2,84,24.3,0.0,3,1011.9,100
2025-09-24 08:00:00,28.5,76,23.9,0.0,3,1012.4,95
2025-09-24 09:00:00,29.2,72,23.6,0.0,2,1012.6,73
2025-09-24 10:00:00,29.8,70,23.7,0.0,0,1012.7,7
2025-09-24 11:00:00,30.1,68,23.7,0.0,1,1012.6,21
2025-09-24 12:00:00,30.4,67,23.6,0.0,0,1012.3,7
2025-09-24 13:00:00,30.6,66,23.5,0.0,0,1011.9,16
2025-09-24 14:00:00,30.5,66,23.5,0.0,0,1011.5,9
2025-09-24 15:00:00,30.1,69,23.7,0.0,1,1011.5,21
2025-09-24 16:00:00,29.6,72,23.9,0.0,1,1011.2,46
2025-09-24 17:00:00,29.0,74,24.0,0.0,3,1011.3,97
2025-09-24 18:00:00,28.1,79,24.1,0.0,1,1011.4,28
2025-09-24 19:00:00,27.6,81,24.0,0.0,0,1012.0,2
2025-09-24 20:00:00,27.5,82,24.2,0.0,1,1012.7,34
2025-09-24 21:00:00,27.5,81,24.0,0.0,3,1013.3,96
2025-09-24 22:00:00,27.4,82,24.2,0.0,0,1013.5,1
2025-09-24 23:00:00,27.4,82,24.1,0.0,0,1013.7,16
2025-09-25 00:00:00,27.5,80,23.7,0.0,2,1013.4,75
2025-09-25 01:00:00,27.6,79,23.6,0.0,2,1013.8,76
2025-09-25 02:00:00,26.9,83,23.8,0.1,51,1013.5,62
2025-09-25 03:00:00,26.4,87,24.0,0.1,51,1013.4,80
2025-09-25 04:00:00,26.3,87,24.0,0.2,51,1013.0,94
2025-09-25 05:00:00,26.3,89,24.3,0.1,51,1013.1,96
2025-09-25 06:00:00,26.0,91,24.3,0.2,51,1013.3,94
2025-09-25 07:00:00,26.7,88,24.5,0.1,51,1013.4,70
2025-09-25 08:00:00,27.4,85,24.6,0.2,51,1014.2,74
2025-09-25 09:00:00,28.0,82,24.7,0.7,53,1014.4,94
2025-09-25 10:00:00,27.0,89,25.0,0.1,51,1015.1,97
2025-09-25 11:00:00,29.0,81,25.5,0.1,51,1014.7,100
2025-09-25 12:00:00,30.0,73,24.6,0.1,51,1014.4,92
2025-09-25 13:00:00,30.2,71,24.3,0.1,51,1013.9,56
2025-09-25 14:00:00,30.4,68,23.9,0.0,3,1013.3,96
2025-09-25 15:00:00,30.4,67,23.6,0.0,2,1013.3,51
2025-09-25 16:00:00,29.9,69,23.5,0.0,1,1013.4,42
2025-09-25 17:00:00,29.2,74,24.0,0.0,1,1013.5,40
2025-09-25 18:00:00,28.5,75,23.7,0.0,0,1014.0,15
2025-09-25 19:00:00,28.3,73,23.1,0.0,0,1014.3,12
2025-09-25 20:00:00,28.2,74,23.1,0.0,0,1014.8,3
2025-09-25 21:00:00,28.4,71,22.6,0.0,0,1015.0,1
2025-09-25 22:00:00,27.7,76,23.0,0.0,2,1015.5,57
2025-09-25 23:00:00,27.7,75,22.8,0.0,1,1015.2,37
2025-09-26 00:00:00,27.7,74,22.6,0.0,2,1014.7,56
2025-09-26 01:00:00,27.7,74,22.6,0.0,1,1014.5,38
2025-09-26 02:00:00,27.5,75,22.8,0.0,0,1014.5,13
2025-09-26 03:00:00,27.3,76,22.7,0.0,1,1014.6,31
2025-09-26 04:00:00,27.1,77,22.8,0.0,0,1014.6,14
2025-09-26 05:00:00,26.7,81,23.1,0.0,0,1014.7,1
2025-09-26 06:00:00,26.5,82,23.1,0.0,0,1014.7,0
2025-09-26 07:00:00,26.8,83,23.6,0.0,0,1014.9,14
2025-09-26 08:00:00,28.3,77,23.9,0.0,0,1015.3,3
2025-09-26 09:00:00,29.2,71,23.3,0.0,0,1015.8,13
2025-09-26 10:00:00,29.8,67,23.0,0.0,0,1015.7,3
2025-09-26 11:00:00,30.0,65,22.7,0.0,0,1015.7,2
2025-09-26 12:00:00,30.2,63,22.3,0.0,0,1015.1,0
2025-09-26 13:00:00,30.3,62,22.2,0.0,0,1014.6,0
2025-09-26 14:00:00,30.3,61,22.0,0.0,0,1014.1,1
2025-09-26 15:00:00,30.2,62,22.1,0.0,0,1014.1,15
2025-09-26 16:00:00,29.5,65,22.4,0.0,2,1013.9,60
2025-09-26 17:00:00,28.8,72,23.3,0.0,0,1014.0,1
2025-09-26 18:00:00,27.9,75,22.9,0.0,0,1014.4,1
2025-09-26 19:00:00,27.4,75,22.7,0.0,0,1014.8,1
2025-09-26 20:00:00,27.2,77,22.8,0.0,0,1015.4,1
2025-09-26 21:00:00,27.1,77,22.7,0.0,0,1015.7,1
2025-09-26 22:00:00,26.8,83,23.6,0.0,3,1015.4,85
2025-09-26 23:00:00,26.6,83,23.4,0.0,3,1015.1,99
2025-09-27 00:00:00,26.5,83,23.3,0.0,1,1015.0,31
2025-09-27 01:00:00,26.3,84,23.5,0.0,0,1014.7,2
2025-09-27 02:00:00,26.2,85,23.5,0.0,0,1014.5,13
2025-09-27 03:00:00,26.2,85,23.5,0.0,2,1014.4,66
2025-09-27 04:00:00,26.0,86,23.4,0.0,3,1014.4,93
2025-09-27 05:00:00,25.9,85,23.2,0.0,3,1014.6,100
2025-09-27 06:00:00,25.9,85,23.2,0.0,3,1014.7,88
2025-09-27 07:00:00,26.3,86,23.8,0.0,0,1014.9,1
2025-09-27 08:00:00,27.7,81,24.1,0.0,0,1015.1,9
2025-09-27 09:00:00,28.8,72,23.3,0.0,3,1015.1,100
2025-09-27 10:00:00,29.9,66,22.8,0.0,2,1014.9,50
2025-09-27 11:00:00,30.3,63,22.6,0.0,3,1014.6,93
2025-09-27 12:00:00,30.6,61,22.3,0.0,2,1014.3,73
2025-09-27 13:00:00,30.0,64,22.4,0.0,3,1014.1,91
2025-09-27 14:00:00,29.2,70,23.2,0.3,51,1013.8,34
2025-09-27 15:00:00,28.9,71,23.2,0.4,51,1013.3,22
2025-09-27 16:00:00,28.8,72,23.3,0.1,51,1013.1,32
2025-09-27 17:00:00,28.2,77,23.7,0.0,1,1013.0,38
2025-09-27 18:00:00,27.2,84,24.3,0.0,0,1013.1,5
2025-09-27 19:00:00,26.6,85,23.9,0.0,0,1013.2,8
2025-09-27 20:00:00,26.5,83,23.4,0.0,0,1013.8,9
2025-09-27 21:00:00,26.4,82,23.1,0.0,0,1014.1,8
2025-09-27 22:00:00,26.2,87,23.8,0.0,0,1013.9,0
2025-09-27 23:00:00,25.4,90,23.6,0.0,0,1013.7,0
2025-09-28 00:00:00,25.1,89,23.1,0.0,0,1013.5,0
2025-09-28 01:00:00,25.0,88,22.9,0.0,0,1013.4,0
2025-09-28 02:00:00,24.9,87,22.5,0.0,0,1013.1,0
2025-09-28 03:00:00,24.8,85,22.1,0.0,0,1012.8,0
2025-09-28 04:00:00,24.9,83,21.7,0.0,0,1012.7,2
2025-09-28 05:00:00,24.9,82,21.6,0.0,0,1012.8,1
2025-09-28 06:00:00,24.9,81,21.5,0.0,0,1012.9,1
2025-09-28 07:00:00,26.0,80,22.4,0.0,0,1013.1,2
2025-09-28 08:00:00,27.2,81,23.7,0.0,0,1013.5,2
2025-09-28 09:00:00,28.3,75,23.4,0.0,0,1013.9,14
2025-09-28 10:00:00,29.5,66,22.6,0.0,0,1013.9,1
2025-09-28 11:00:00,30.2,64,22.7,0.0,0,1013.7,2
2025-09-28 12:00:00,30.2,63,22.5,0.0,1,1013.1,47
2025-09-28 13:00:00,30.0,66,22.9,0.0,1,1012.8,20
2025-09-28 14:00:00,29.6,68,23.0,0.0,0,1012.2,13
2025-09-28 15:00:00,29.1,69,22.9,0.0,0,1011.9,16
2025-09-28 16:00:00,28.9,70,22.8,0.0,0,1012.1,13
2025-09-28 17:00:00,28.4,73,23.1,0.0,0,1012.2,2
2025-09-28 18:00:00,27.3,81,23.7,0.0,0,1012.4,0
2025-09-28 19:00:00,26.5,83,23.4,0.0,0,1012.7,4
2025-09-28 20:00:00,26.6,81,23.0,0.0,0,1012.9,15
2025-09-28 21:00:00,26.4,81,22.9,0.0,0,1013.3,17
2025-09-28 22:00:00,27.4,75,22.6,0.0,0,1013.0,4
2025-09-28 23:00:00,27.5,75,22.7,0.0,0,1012.7,3
2025-09-29 00:00:00,26.6,80,22.9,0.0,0,1012.5,0
2025-09-29 01:00:00,27.1,78,22.9,0.0,0,1012.3,0
2025-09-29 02:00:00,27.1,78,22.9,0.0,0,1012.1,1
2025-09-29 03:00:00,27.1,76,22.6,0.0,0,1011.8,8
2025-09-29 04:00:00,27.0,78,22.7,0.0,0,1011.5,10
2025-09-29 05:00:00,26.9,78,22.7,0.0,0,1011.5,13
2025-09-29 06:00:00,26.9,77,22.5,0.0,1,1011.6,22
2025-09-29 07:00:00,27.2,78,23.0,0.0,1,1012.1,27
2025-09-29 08:00:00,28.4,74,23.3,0.0,2,1012.8,59
2025-09-29 09:00:00,29.0,69,22.8,0.0,3,1012.6,98
2025-09-29 10:00:00,29.6,69,23.4,0.0,2,1012.3,78
2025-09-29 11:00:00,29.8,69,23.6,0.1,51,1012.2,98
2025-09-29 12:00:00,29.7,71,23.8,0.2,51,1011.7,100
2025-09-29 13:00:00,29.4,71,23.6,0.2,51,1010.9,100
2025-09-29 14:00:00,28.4,79,24.4,0.1,51,1010.2,100
2025-09-29 15:00:00,28.1,80,24.3,0.0,3,1009.9,100
2025-09-29 16:00:00,27.9,81,24.3,0.0,3,1009.9,97
2025-09-29 17:00:00,27.6,82,24.2,0.0,3,1010.2,100
2025-09-29 18:00:00,26.9,86,24.3,0.0,3,1010.3,100
2025-09-29 19:00:00,26.5,89,24.5,0.0,3,1010.5,84
2025-09-29 20:00:00,26.5,88,24.4,0.0,3,1011.0,98
2025-09-29 21:00:00,26.7,86,24.2,0.0,2,1011.2,54
2025-09-29 22:00:00,27.3,81,23.7,0.0,1,1011.2,44
2025-09-29 23:00:00,27.1,82,23.7,0.0,0,1011.1,19
2025-09-30 00:00:00,27.1,82,23.8,0.0,0,1010.9,10
2025-09-30 01:00:00,27.1,81,23.6,0.0,0,1010.9,13
2025-09-30 02:00:00,26.9,82,23.5,0.0,1,1010.8,39
2025-09-30 03:00:00,26.1,86,23.6,0.0,2,1010.5,56
2025-09-30 04:00:00,25.5,89,23.6,0.0,2,1010.3,79
2025-09-30 05:00:00,25.4,90,23.6,0.0,2,1010.4,79
2025-09-30 06:00:00,25.7,88,23.6,0.0,3,1010.3,95
2025-09-30 07:00:00,25.9,89,24.0,0.0,2,1010.9,60
2025-09-30 08:00:00,27.1,85,24.3,0.0,3,1011.7,93
2025-09-30 09:00:00,28.1,80,24.2,0.0,2,1011.2,58
2025-09-30 10:00:00,29.5,76,24.9,0.0,1,1011.2,40
2025-09-30 11:00:00,29.7,74,24.7,0.1,51,1011.1,59
2025-09-30 12:00:00,29.7,75,24.9,0.0,1,1010.6,27
2025-09-30 13:00:00,29.8,76,25.1,0.0,1,1009.9,21
2025-09-30 14:00:00,29.8,74,24.7,0.1,51,1009.3,22
2025-09-30 15:00:00,29.4,76,24.7,0.0,1,1009.2,30
2025-09-30 16:00:00,28.7,78,24.5,0.0,1,1009.3,38
2025-09-30 17:00:00,27.7,85,24.9,0.3,51,1009.2,15
2025-09-30 18:00:00,26.8,90,25.1,0.1,51,1009.3,5
2025-09-30 19:00:00,26.4,92,25.0,0.0,0,1009.4,5
2025-09-30 20:00:00,26.2,91,24.6,0.0,0,1009.9,16
2025-09-30 21:00:00,26.3,89,24.4,0.0,0,1010.4,13
2025-09-30 22:00:00,25.9,90,24.2,0.0,1,1011.1,29
2025-09-30 23:00:00,26.0,89,24.0,0.0,2,1011.1,55
2025-10-01 00:00:00,24.2,91,22.7,4.5,63,1012.2,100
2025-10-01 01:00:00,24.1,95,23.2,0.8,53,1011.0,100
2025-10-01 02:00:00,24.4,94,23.5,0.0,3,1010.2,100
2025-10-01 03:00:00,24.8,93,23.6,0.0,3,1010.0,100
2025-10-01 04:00:00,25.1,93,23.9,0.0,3,1009.5,91
2025-10-01 05:00:00,25.6,93,24.3,0.0,2,1009.8,78
2025-10-01 06:00:00,25.7,90,24.0,0.0,3,1009.8,99
2025-10-01 07:00:00,26.2,89,24.3,0.0,3,1010.3,100
2025-10-01 08:00:00,26.2,92,24.8,0.1,51,1010.6,98
2025-10-01 09:00:00,27.1,87,24.8,0.1,51,1011.0,100
2025-10-01 10:00:00,27.9,83,24.7,0.2,51,1011.3,100
2025-10-01 11:00:00,29.0,76,24.4,0.3,51,1010.9,95
2025-10-01 12:00:00,29.5,73,24.0,0.2,51,1010.6,34
2025-10-01 13:00:00,29.5,72,23.9,0.3,51,1009.9,22
2025-10-01 14:00:00,29.3,72,23.7,0.2,51,1009.5,17
2025-10-01 15:00:00,29.8,68,23.2,0.1,51,1009.3,16
2025-10-01 16:00:00,29.6,67,22.8,0.1,51,1009.2,10
2025-10-01 17:00:00,28.9,71,23.2,0.0,0,1009.7,2
2025-10-01 18:00:00,28.0,76,23.3,0.0,0,1010.3,1
2025-10-01 19:00:00,27.7,75,22.9,0.0,0,1010.7,9
2025-10-01 20:00:00,27.4,77,23.0,0.0,0,1011.4,9
2025-10-01 21:00:00,27.3,81,23.9,0.0,0,1011.8,16
2025-10-01 22:00:00,26.8,84,23.8,0.0,0,1011.8,19
2025-10-01 23:00:00,26.2,89,24.2,0.0,0,1011.7,5
2025-10-02 00:00:00,25.9,90,24.2,0.0,0,1012.1,8
2025-10-02 01:00:00,26.1,90,24.3,0.0,0,1012.2,14
2025-10-02 02:00:00,26.1,90,24.2,0.0,1,1012.1,22
2025-10-02 03:00:00,26.0,89,24.0,0.0,1,1011.8,22
2025-10-02 04:00:00,24.8,94,23.7,0.0,2,1011.7,76
2025-10-02 05:00:00,24.5,94,23.4,0.0,0,1011.6,0
2025-10-02 06:00:00,24.3,94,23.2,0.0,0,1011.7,0
2025-10-02 07:00:00,24.9,92,23.5,0.0,0,1012.6,0
2025-10-02 08:00:00,26.6,86,24.1,0.0,0,1012.9,2
2025-10-02 09:00:00,28.0,77,23.6,0.0,3,1013.1,98
2025-10-02 10:00:00,28.9,72,23.3,0.1,51,1013.4,91
2025-10-02 11:00:00,29.2,70,23.2,0.1,51,1013.4,27
2025-10-02 12:00:00,28.9,72,23.3,0.6,53,1012.8,41
2025-10-02 13:00:00,28.6,73,23.3,0.7,53,1012.8,41
2025-10-02 14:00:00,28.7,71,22.9,0.2,51,1012.3,45
2025-10-02 15:00:00,28.5,71,22.6,0.1,51,1012.0,57
2025-10-02 16:00:00,28.6,71,22.8,0.0,3,1012.1,97
2025-10-02 17:00:00,27.8,76,23.2,0.0,1,1012.4,23
2025-10-02 18:00:00,26.7,85,23.9,0.0,0,1012.8,7
2025-10-02 19:00:00,26.3,85,23.6,0.0,0,1013.0,5
2025-10-02 20:00:00,25.8,87,23.4,0.0,0,1013.8,9
2025-10-02 21:00:00,26.3,82,22.9,0.0,0,1014.3,2
2025-10-02 22:00:00,26.4,80,22.7,0.0,0,1014.1,2
2025-10-02 23:00:00,26.4,79,22.4,0.0,0,1013.9,0
2025-10-03 00:00:00,26.5,78,22.3,0.0,0,1013.5,0
2025-10-03 01:00:00,26.4,78,22.2,0.0,0,1013.0,0
2025-10-03 02:00:00,26.4,79,22.4,0.0,0,1013.2,0
